,0,1,count
4914,payload,video,42
4915,payload,review,68
4916,payload,msg,3
4917,payload,experiment,8
4918,payload,procedure,18
4919,payload,inspection,2
4920,payload,laptop,16
4921,payload,tank,0
4922,payload,morning,0
4923,payload,soyuz,37
4924,payload,unit,13
4925,payload,replacement,1
4926,payload,bag,0
4927,payload,filter,0
4928,payload,start,16
4929,payload,photo,40
4930,payload,regeneration,0
4931,payload,cartridge,0
4932,payload,бмп,0
4933,payload,tagup,70
4934,payload,specialists,42
4935,payload,activation,46
4936,payload,preparation,17
4937,payload,installation,17
4938,payload,dc1,3
4939,payload,node,0
4940,payload,equipment,15
4941,payload,prep,33
4942,payload,return,0
4943,payload,stow,27
4944,payload,exercise,0
4945,payload,physical,0
4946,payload,day,20
4947,payload,tvis,0
4948,payload,ims,2
4949,payload,collection,1
4950,payload,hrf,0
4951,payload,blood,0
4952,payload,urine,1
4953,payload,tv,0
4954,payload,drying,0
4955,payload,kuband,5
4956,payload,iss,42
4957,payload,progress,1
4958,payload,repress,0
4959,payload,mcc,4
4960,video,review,27
4961,video,msg,41
4962,video,experiment,83
4963,video,procedure,16
4964,video,inspection,5
4965,video,laptop,11
4966,video,tank,4
4967,video,morning,0
4968,video,soyuz,46
4969,video,unit,19
4970,video,replacement,15
4971,video,bag,4
4972,video,filter,6
4973,video,start,110
4974,video,photo,376
4975,video,regeneration,0
4976,video,cartridge,0
4977,video,бмп,0
4978,video,tagup,110
4979,video,specialists,85
4980,video,activation,107
4981,video,preparation,33
4982,video,installation,40
4983,video,dc1,24
4984,video,node,26
4985,video,equipment,407
4986,video,prep,139
4987,video,return,4
4988,video,stow,255
4989,video,exercise,274
4990,video,physical,25
4991,video,day,5
4992,video,tvis,173
4993,video,ims,6
4994,video,collection,1
4995,video,hrf,3
4996,video,blood,0
4997,video,urine,0
4998,video,tv,432
4999,video,drying,0
5000,video,kuband,117
5001,video,iss,154
5002,video,progress,87
5003,video,repress,0
5004,video,mcc,43
5005,review,msg,3
5006,review,experiment,47
5007,review,procedure,485
5008,review,inspection,13
5009,review,laptop,1
5010,review,tank,1
5011,review,morning,0
5012,review,soyuz,15
5013,review,unit,1
5014,review,replacement,6
5015,review,bag,12
5016,review,filter,1
5017,review,start,5
5018,review,photo,14
5019,review,regeneration,0
5020,review,cartridge,0
5021,review,бмп,0
5022,review,tagup,131
5023,review,specialists,100
5024,review,activation,2
5025,review,preparation,27
5026,review,installation,13
5027,review,dc1,17
5028,review,node,0
5029,review,equipment,16
5030,review,prep,57
5031,review,return,1
5032,review,stow,14
5033,review,exercise,7
5034,review,physical,0
5035,review,day,136
5036,review,tvis,14
5037,review,ims,1
5038,review,collection,1
5039,review,hrf,2
5040,review,blood,2
5041,review,urine,2
5042,review,tv,38
5043,review,drying,0
5044,review,kuband,0
5045,review,iss,28
5046,review,progress,2
5047,review,repress,1
5048,review,mcc,1
5049,msg,experiment,53
5050,msg,procedure,2
5051,msg,inspection,45
5052,msg,laptop,18
5053,msg,tank,0
5054,msg,morning,0
5055,msg,soyuz,0
5056,msg,unit,0
5057,msg,replacement,5
5058,msg,bag,0
5059,msg,filter,5
5060,msg,start,31
5061,msg,photo,5
5062,msg,regeneration,0
5063,msg,cartridge,0
5064,msg,бмп,0
5065,msg,tagup,3
5066,msg,specialists,3
5067,msg,activation,164
5068,msg,preparation,2
5069,msg,installation,5
5070,msg,dc1,0
5071,msg,node,1
5072,msg,equipment,28
5073,msg,prep,10
5074,msg,return,0
5075,msg,stow,12
5076,msg,exercise,0
5077,msg,physical,0
5078,msg,day,0
5079,msg,tvis,0
5080,msg,ims,1
5081,msg,collection,0
5082,msg,hrf,0
5083,msg,blood,0
5084,msg,urine,0
5085,msg,tv,0
5086,msg,drying,0
5087,msg,kuband,0
5088,msg,iss,0
5089,msg,progress,0
5090,msg,repress,0
5091,msg,mcc,0
5092,experiment,procedure,36
5093,experiment,inspection,1
5094,experiment,laptop,15
5095,experiment,tank,0
5096,experiment,morning,0
5097,experiment,soyuz,1
5098,experiment,unit,49
5099,experiment,replacement,2
5100,experiment,bag,5
5101,experiment,filter,0
5102,experiment,start,209
5103,experiment,photo,204
5104,experiment,regeneration,0
5105,experiment,cartridge,2
5106,experiment,бмп,0
5107,experiment,tagup,690
5108,experiment,specialists,546
5109,experiment,activation,46
5110,experiment,preparation,26
5111,experiment,installation,37
5112,experiment,dc1,1
5113,experiment,node,1
5114,experiment,equipment,47
5115,experiment,prep,134
5116,experiment,return,1
5117,experiment,stow,79
5118,experiment,exercise,1
5119,experiment,physical,19
5120,experiment,day,16
5121,experiment,tvis,10
5122,experiment,ims,17
5123,experiment,collection,42
5124,experiment,hrf,14
5125,experiment,blood,9
5126,experiment,urine,22
5127,experiment,tv,78
5128,experiment,drying,0
5129,experiment,kuband,6
5130,experiment,iss,68
5131,experiment,progress,0
5132,experiment,repress,0
5133,experiment,mcc,37
5134,procedure,inspection,13
5135,procedure,laptop,1
5136,procedure,tank,2
5137,procedure,morning,0
5138,procedure,soyuz,39
5139,procedure,unit,3
5140,procedure,replacement,9
5141,procedure,bag,5
5142,procedure,filter,1
5143,procedure,start,6
5144,procedure,photo,12
5145,procedure,regeneration,3
5146,procedure,cartridge,3
5147,procedure,бмп,0
5148,procedure,tagup,94
5149,procedure,specialists,76
5150,procedure,activation,14
5151,procedure,preparation,11
5152,procedure,installation,7
5153,procedure,dc1,28
5154,procedure,node,0
5155,procedure,equipment,14
5156,procedure,prep,28
5157,procedure,return,0
5158,procedure,stow,5
5159,procedure,exercise,73
5160,procedure,physical,17
5161,procedure,day,2
5162,procedure,tvis,36
5163,procedure,ims,0
5164,procedure,collection,4
5165,procedure,hrf,0
5166,procedure,blood,2
5167,procedure,urine,2
5168,procedure,tv,52
5169,procedure,drying,5
5170,procedure,kuband,0
5171,procedure,iss,53
5172,procedure,progress,3
5173,procedure,repress,2
5174,procedure,mcc,1
5175,inspection,laptop,251
5176,inspection,tank,0
5177,inspection,morning,599
5178,inspection,soyuz,12
5179,inspection,unit,30
5180,inspection,replacement,1
5181,inspection,bag,22
5182,inspection,filter,35
5183,inspection,start,3
5184,inspection,photo,141
5185,inspection,regeneration,0
5186,inspection,cartridge,1
5187,inspection,бмп,1
5188,inspection,tagup,42
5189,inspection,specialists,28
5190,inspection,activation,49
5191,inspection,preparation,28
5192,inspection,installation,9
5193,inspection,dc1,128
5194,inspection,node,74
5195,inspection,equipment,22
5196,inspection,prep,52
5197,inspection,return,5
5198,inspection,stow,2
5199,inspection,exercise,8
5200,inspection,physical,0
5201,inspection,day,1
5202,inspection,tvis,91
5203,inspection,ims,0
5204,inspection,collection,0
5205,inspection,hrf,3
5206,inspection,blood,0
5207,inspection,urine,2
5208,inspection,tv,97
5209,inspection,drying,0
5210,inspection,kuband,0
5211,inspection,iss,62
5212,inspection,progress,8
5213,inspection,repress,1
5214,inspection,mcc,12
5215,laptop,tank,0
5216,laptop,morning,227
5217,laptop,soyuz,2
5218,laptop,unit,8
5219,laptop,replacement,29
5220,laptop,bag,0
5221,laptop,filter,0
5222,laptop,start,37
5223,laptop,photo,57
5224,laptop,regeneration,0
5225,laptop,cartridge,0
5226,laptop,бмп,11
5227,laptop,tagup,185
5228,laptop,specialists,137
5229,laptop,activation,309
5230,laptop,preparation,5
5231,laptop,installation,62
5232,laptop,dc1,5
5233,laptop,node,5
5234,laptop,equipment,15
5235,laptop,prep,22
5236,laptop,return,16
5237,laptop,stow,14
5238,laptop,exercise,0
5239,laptop,physical,0
5240,laptop,day,6
5241,laptop,tvis,0
5242,laptop,ims,5
5243,laptop,collection,4
5244,laptop,hrf,18
5245,laptop,blood,0
5246,laptop,urine,0
5247,laptop,tv,89
5248,laptop,drying,0
5249,laptop,kuband,6
5250,laptop,iss,23
5251,laptop,progress,4
5252,laptop,repress,0
5253,laptop,mcc,29
5254,tank,morning,0
5255,tank,soyuz,3
5256,tank,unit,1
5257,tank,replacement,2
5258,tank,bag,1
5259,tank,filter,81
5260,tank,start,63
5261,tank,photo,0
5262,tank,regeneration,1
5263,tank,cartridge,0
5264,tank,бмп,0
5265,tank,tagup,20
5266,tank,specialists,8
5267,tank,activation,0
5268,tank,preparation,2
5269,tank,installation,30
5270,tank,dc1,53
5271,tank,node,0
5272,tank,equipment,5
5273,tank,prep,4
5274,tank,return,1
5275,tank,stow,21
5276,tank,exercise,0
5277,tank,physical,0
5278,tank,day,0
5279,tank,tvis,0
5280,tank,ims,3
5281,tank,collection,2
5282,tank,hrf,0
5283,tank,blood,0
5284,tank,urine,122
5285,tank,tv,30
5286,tank,drying,1
5287,tank,kuband,1
5288,tank,iss,10
5289,tank,progress,341
5290,tank,repress,56
5291,tank,mcc,18
5292,morning,soyuz,0
5293,morning,unit,2
5294,morning,replacement,0
5295,morning,bag,0
5296,morning,filter,0
5297,morning,start,9
5298,morning,photo,0
5299,morning,regeneration,0
5300,morning,cartridge,0
5301,morning,бмп,0
5302,morning,tagup,1
5303,morning,specialists,0
5304,morning,activation,1
5305,morning,preparation,0
5306,morning,installation,0
5307,morning,dc1,66
5308,morning,node,0
5309,morning,equipment,0
5310,morning,prep,13
5311,morning,return,0
5312,morning,stow,0
5313,morning,exercise,0
5314,morning,physical,0
5315,morning,day,1
5316,morning,tvis,3
5317,morning,ims,0
5318,morning,collection,1
5319,morning,hrf,0
5320,morning,blood,0
5321,morning,urine,1
5322,morning,tv,4
5323,morning,drying,0
5324,morning,kuband,0
5325,morning,iss,9
5326,morning,progress,0
5327,morning,repress,0
5328,morning,mcc,1
5329,soyuz,unit,41
5330,soyuz,replacement,26
5331,soyuz,bag,27
5332,soyuz,filter,0
5333,soyuz,start,62
5334,soyuz,photo,52
5335,soyuz,regeneration,8
5336,soyuz,cartridge,0
5337,soyuz,бмп,0
5338,soyuz,tagup,124
5339,soyuz,specialists,84
5340,soyuz,activation,256
5341,soyuz,preparation,23
5342,soyuz,installation,39
5343,soyuz,dc1,57
5344,soyuz,node,13
5345,soyuz,equipment,116
5346,soyuz,prep,178
5347,soyuz,return,259
5348,soyuz,stow,200
5349,soyuz,exercise,4
5350,soyuz,physical,0
5351,soyuz,day,1
5352,soyuz,tvis,0
5353,soyuz,ims,67
5354,soyuz,collection,3
5355,soyuz,hrf,0
5356,soyuz,blood,0
5357,soyuz,urine,0
5358,soyuz,tv,119
5359,soyuz,drying,61
5360,soyuz,kuband,76
5361,soyuz,iss,92
5362,soyuz,progress,27
5363,soyuz,repress,7
5364,soyuz,mcc,54
5365,unit,replacement,143
5366,unit,bag,136
5367,unit,filter,115
5368,unit,start,44
5369,unit,photo,4
5370,unit,regeneration,58
5371,unit,cartridge,63
5372,unit,бмп,95
5373,unit,tagup,122
5374,unit,specialists,69
5375,unit,activation,132
5376,unit,preparation,14
5377,unit,installation,122
5378,unit,dc1,75
5379,unit,node,1
5380,unit,equipment,9
5381,unit,prep,45
5382,unit,return,18
5383,unit,stow,58
5384,unit,exercise,0
5385,unit,physical,0
5386,unit,day,0
5387,unit,tvis,0
5388,unit,ims,137
5389,unit,collection,0
5390,unit,hrf,4
5391,unit,blood,3
5392,unit,urine,7
5393,unit,tv,29
5394,unit,drying,0
5395,unit,kuband,1
5396,unit,iss,12
5397,unit,progress,61
5398,unit,repress,10
5399,unit,mcc,87
5400,replacement,bag,157
5401,replacement,filter,275
5402,replacement,start,2
5403,replacement,photo,6
5404,replacement,regeneration,0
5405,replacement,cartridge,51
5406,replacement,бмп,2
5407,replacement,tagup,124
5408,replacement,specialists,90
5409,replacement,activation,57
5410,replacement,preparation,13
5411,replacement,installation,19
5412,replacement,dc1,75
5413,replacement,node,7
5414,replacement,equipment,19
5415,replacement,prep,35
5416,replacement,return,7
5417,replacement,stow,28
5418,replacement,exercise,2
5419,replacement,physical,0
5420,replacement,day,1
5421,replacement,tvis,17
5422,replacement,ims,165
5423,replacement,collection,0
5424,replacement,hrf,6
5425,replacement,blood,1
5426,replacement,urine,59
5427,replacement,tv,28
5428,replacement,drying,0
5429,replacement,kuband,0
5430,replacement,iss,42
5431,replacement,progress,17
5432,replacement,repress,0
5433,replacement,mcc,66
5434,bag,filter,238
5435,bag,start,9
5436,bag,photo,9
5437,bag,regeneration,0
5438,bag,cartridge,46
5439,bag,бмп,0
5440,bag,tagup,11
5441,bag,specialists,5
5442,bag,activation,14
5443,bag,preparation,4
5444,bag,installation,42
5445,bag,dc1,50
5446,bag,node,1
5447,bag,equipment,13
5448,bag,prep,16
5449,bag,return,20
5450,bag,stow,88
5451,bag,exercise,0
5452,bag,physical,0
5453,bag,day,0
5454,bag,tvis,0
5455,bag,ims,214
5456,bag,collection,4
5457,bag,hrf,0
5458,bag,blood,0
5459,bag,urine,23
5460,bag,tv,13
5461,bag,drying,0
5462,bag,kuband,0
5463,bag,iss,2
5464,bag,progress,46
5465,bag,repress,0
5466,bag,mcc,32
5467,filter,start,11
5468,filter,photo,7
5469,filter,regeneration,21
5470,filter,cartridge,93
5471,filter,бмп,17
5472,filter,tagup,9
5473,filter,specialists,6
5474,filter,activation,6
5475,filter,preparation,5
5476,filter,installation,19
5477,filter,dc1,69
5478,filter,node,28
5479,filter,equipment,14
5480,filter,prep,10
5481,filter,return,10
5482,filter,stow,42
5483,filter,exercise,0
5484,filter,physical,0
5485,filter,day,0
5486,filter,tvis,0
5487,filter,ims,195
5488,filter,collection,0
5489,filter,hrf,0
5490,filter,blood,0
5491,filter,urine,106
5492,filter,tv,0
5493,filter,drying,0
5494,filter,kuband,0
5495,filter,iss,2
5496,filter,progress,16
5497,filter,repress,0
5498,filter,mcc,12
5499,start,photo,28
5500,start,regeneration,255
5501,start,cartridge,220
5502,start,бмп,215
5503,start,tagup,153
5504,start,specialists,100
5505,start,activation,33
5506,start,preparation,12
5507,start,installation,5
5508,start,dc1,9
5509,start,node,6
5510,start,equipment,6
5511,start,prep,37
5512,start,return,3
5513,start,stow,7
5514,start,exercise,1
5515,start,physical,29
5516,start,day,14
5517,start,tvis,2
5518,start,ims,0
5519,start,collection,20
5520,start,hrf,9
5521,start,blood,1
5522,start,urine,2
5523,start,tv,76
5524,start,drying,152
5525,start,kuband,2
5526,start,iss,438
5527,start,progress,392
5528,start,repress,400
5529,start,mcc,516
5530,photo,regeneration,1
5531,photo,cartridge,4
5532,photo,бмп,2
5533,photo,tagup,193
5534,photo,specialists,156
5535,photo,activation,81
5536,photo,preparation,41
5537,photo,installation,31
5538,photo,dc1,51
5539,photo,node,8
5540,photo,equipment,78
5541,photo,prep,129
5542,photo,return,12
5543,photo,stow,43
5544,photo,exercise,16
5545,photo,physical,0
5546,photo,day,3
5547,photo,tvis,3
5548,photo,ims,5
5549,photo,collection,3
5550,photo,hrf,24
5551,photo,blood,6
5552,photo,urine,0
5553,photo,tv,249
5554,photo,drying,3
5555,photo,kuband,3
5556,photo,iss,143
5557,photo,progress,33
5558,photo,repress,0
5559,photo,mcc,6
5560,regeneration,cartridge,414
5561,regeneration,бмп,420
5562,regeneration,tagup,2
5563,regeneration,specialists,2
5564,regeneration,activation,3
5565,regeneration,preparation,0
5566,regeneration,installation,0
5567,regeneration,dc1,0
5568,regeneration,node,0
5569,regeneration,equipment,0
5570,regeneration,prep,0
5571,regeneration,return,0
5572,regeneration,stow,6
5573,regeneration,exercise,0
5574,regeneration,physical,0
5575,regeneration,day,0
5576,regeneration,tvis,0
5577,regeneration,ims,0
5578,regeneration,collection,0
5579,regeneration,hrf,0
5580,regeneration,blood,0
5581,regeneration,urine,0
5582,regeneration,tv,0
5583,regeneration,drying,0
5584,regeneration,kuband,0
5585,regeneration,iss,0
5586,regeneration,progress,0
5587,regeneration,repress,0
5588,regeneration,mcc,102
5589,cartridge,бмп,340
5590,cartridge,tagup,3
5591,cartridge,specialists,1
5592,cartridge,activation,11
5593,cartridge,preparation,1
5594,cartridge,installation,8
5595,cartridge,dc1,5
5596,cartridge,node,0
5597,cartridge,equipment,0
5598,cartridge,prep,3
5599,cartridge,return,1
5600,cartridge,stow,4
5601,cartridge,exercise,0
5602,cartridge,physical,0
5603,cartridge,day,0
5604,cartridge,tvis,0
5605,cartridge,ims,28
5606,cartridge,collection,0
5607,cartridge,hrf,0
5608,cartridge,blood,0
5609,cartridge,urine,0
5610,cartridge,tv,0
5611,cartridge,drying,0
5612,cartridge,kuband,0
5613,cartridge,iss,2
5614,cartridge,progress,2
5615,cartridge,repress,0
5616,cartridge,mcc,101
5617,бмп,tagup,1
5618,бмп,specialists,1
5619,бмп,activation,1
5620,бмп,preparation,2
5621,бмп,installation,1
5622,бмп,dc1,0
5623,бмп,node,0
5624,бмп,equipment,0
5625,бмп,prep,2
5626,бмп,return,0
5627,бмп,stow,0
5628,бмп,exercise,0
5629,бмп,physical,0
5630,бмп,day,0
5631,бмп,tvis,0
5632,бмп,ims,0
5633,бмп,collection,0
5634,бмп,hrf,0
5635,бмп,blood,0
5636,бмп,urine,0
5637,бмп,tv,0
5638,бмп,drying,0
5639,бмп,kuband,0
5640,бмп,iss,0
5641,бмп,progress,0
5642,бмп,repress,0
5643,бмп,mcc,107
5644,tagup,specialists,3271
5645,tagup,activation,202
5646,tagup,preparation,134
5647,tagup,installation,245
5648,tagup,dc1,80
5649,tagup,node,0
5650,tagup,equipment,156
5651,tagup,prep,310
5652,tagup,return,36
5653,tagup,stow,79
5654,tagup,exercise,184
5655,tagup,physical,19
5656,tagup,day,13
5657,tagup,tvis,43
5658,tagup,ims,75
5659,tagup,collection,28
5660,tagup,hrf,1
5661,tagup,blood,14
5662,tagup,urine,2
5663,tagup,tv,244
5664,tagup,drying,3
5665,tagup,kuband,39
5666,tagup,iss,440
5667,tagup,progress,61
5668,tagup,repress,1
5669,tagup,mcc,193
5670,specialists,activation,142
5671,specialists,preparation,74
5672,specialists,installation,152
5673,specialists,dc1,49
5674,specialists,node,0
5675,specialists,equipment,110
5676,specialists,prep,168
5677,specialists,return,20
5678,specialists,stow,44
5679,specialists,exercise,154
5680,specialists,physical,22
5681,specialists,day,9
5682,specialists,tvis,27
5683,specialists,ims,26
5684,specialists,collection,13
5685,specialists,hrf,0
5686,specialists,blood,8
5687,specialists,urine,0
5688,specialists,tv,128
5689,specialists,drying,3
5690,specialists,kuband,9
5691,specialists,iss,154
5692,specialists,progress,32
5693,specialists,repress,1
5694,specialists,mcc,61
5695,activation,preparation,28
5696,activation,installation,120
5697,activation,dc1,55
5698,activation,node,32
5699,activation,equipment,97
5700,activation,prep,85
5701,activation,return,4
5702,activation,stow,145
5703,activation,exercise,12
5704,activation,physical,0
5705,activation,day,10
5706,activation,tvis,19
5707,activation,ims,5
5708,activation,collection,8
5709,activation,hrf,51
5710,activation,blood,10
5711,activation,urine,0
5712,activation,tv,194
5713,activation,drying,7
5714,activation,kuband,10
5715,activation,iss,69
5716,activation,progress,135
5717,activation,repress,3
5718,activation,mcc,106
5719,preparation,installation,23
5720,preparation,dc1,26
5721,preparation,node,6
5722,preparation,equipment,60
5723,preparation,prep,1275
5724,preparation,return,36
5725,preparation,stow,42
5726,preparation,exercise,44
5727,preparation,physical,0
5728,preparation,day,5
5729,preparation,tvis,7
5730,preparation,ims,1
5731,preparation,collection,6
5732,preparation,hrf,12
5733,preparation,blood,3
5734,preparation,urine,0
5735,preparation,tv,109
5736,preparation,drying,1
5737,preparation,kuband,13
5738,preparation,iss,89
5739,preparation,progress,31
5740,preparation,repress,1
5741,preparation,mcc,63
5742,installation,dc1,69
5743,installation,node,82
5744,installation,equipment,83
5745,installation,prep,59
5746,installation,return,5
5747,installation,stow,10
5748,installation,exercise,16
5749,installation,physical,0
5750,installation,day,0
5751,installation,tvis,16
5752,installation,ims,15
5753,installation,collection,0
5754,installation,hrf,21
5755,installation,blood,5
5756,installation,urine,5
5757,installation,tv,59
5758,installation,drying,0
5759,installation,kuband,3
5760,installation,iss,63
5761,installation,progress,130
5762,installation,repress,27
5763,installation,mcc,14
5764,dc1,node,1
5765,dc1,equipment,15
5766,dc1,prep,59
5767,dc1,return,13
5768,dc1,stow,53
5769,dc1,exercise,5
5770,dc1,physical,0
5771,dc1,day,0
5772,dc1,tvis,0
5773,dc1,ims,79
5774,dc1,collection,0
5775,dc1,hrf,0
5776,dc1,blood,0
5777,dc1,urine,3
5778,dc1,tv,30
5779,dc1,drying,18
5780,dc1,kuband,8
5781,dc1,iss,52
5782,dc1,progress,186
5783,dc1,repress,42
5784,dc1,mcc,56
5785,node,equipment,13
5786,node,prep,14
5787,node,return,8
5788,node,stow,31
5789,node,exercise,1
5790,node,physical,1
5791,node,day,0
5792,node,tvis,0
5793,node,ims,4
5794,node,collection,43
5795,node,hrf,0
5796,node,blood,0
5797,node,urine,0
5798,node,tv,33
5799,node,drying,0
5800,node,kuband,0
5801,node,iss,3
5802,node,progress,1
5803,node,repress,10
5804,node,mcc,2
5805,equipment,prep,332
5806,equipment,return,184
5807,equipment,stow,800
5808,equipment,exercise,212
5809,equipment,physical,21
5810,equipment,day,1
5811,equipment,tvis,116
5812,equipment,ims,41
5813,equipment,collection,89
5814,equipment,hrf,84
5815,equipment,blood,35
5816,equipment,urine,85
5817,equipment,tv,242
5818,equipment,drying,0
5819,equipment,kuband,46
5820,equipment,iss,68
5821,equipment,progress,73
5822,equipment,repress,0
5823,equipment,mcc,9
5824,prep,return,539
5825,prep,stow,74
5826,prep,exercise,49
5827,prep,physical,1
5828,prep,day,14
5829,prep,tvis,15
5830,prep,ims,72
5831,prep,collection,17
5832,prep,hrf,31
5833,prep,blood,12
5834,prep,urine,16
5835,prep,tv,368
5836,prep,drying,2
5837,prep,kuband,34
5838,prep,iss,147
5839,prep,progress,89
5840,prep,repress,3
5841,prep,mcc,76
5842,return,stow,167
5843,return,exercise,1
5844,return,physical,1
5845,return,day,0
5846,return,tvis,1
5847,return,ims,13
5848,return,collection,19
5849,return,hrf,0
5850,return,blood,0
5851,return,urine,1
5852,return,tv,7
5853,return,drying,5
5854,return,kuband,0
5855,return,iss,10
5856,return,progress,3
5857,return,repress,2
5858,return,mcc,3
5859,stow,exercise,117
5860,stow,physical,7
5861,stow,day,1
5862,stow,tvis,68
5863,stow,ims,334
5864,stow,collection,186
5865,stow,hrf,191
5866,stow,blood,115
5867,stow,urine,148
5868,stow,tv,132
5869,stow,drying,45
5870,stow,kuband,5
5871,stow,iss,55
5872,stow,progress,328
5873,stow,repress,4
5874,stow,mcc,28
5875,exercise,physical,2616
5876,exercise,day,1776
5877,exercise,tvis,990
5878,exercise,ims,0
5879,exercise,collection,2
5880,exercise,hrf,0
5881,exercise,blood,0
5882,exercise,urine,0
5883,exercise,tv,1002
5884,exercise,drying,0
5885,exercise,kuband,6
5886,exercise,iss,2
5887,exercise,progress,0
5888,exercise,repress,0
5889,exercise,mcc,3
5890,physical,day,1438
5891,physical,tvis,711
5892,physical,ims,0
5893,physical,collection,1
5894,physical,hrf,0
5895,physical,blood,0
5896,physical,urine,0
5897,physical,tv,712
5898,physical,drying,0
5899,physical,kuband,0
5900,physical,iss,1
5901,physical,progress,0
5902,physical,repress,0
5903,physical,mcc,0
5904,day,tvis,313
5905,day,ims,0
5906,day,collection,14
5907,day,hrf,29
5908,day,blood,0
5909,day,urine,0
5910,day,tv,384
5911,day,drying,0
5912,day,kuband,4
5913,day,iss,31
5914,day,progress,1
5915,day,repress,1
5916,day,mcc,23
5917,tvis,ims,0
5918,tvis,collection,2
5919,tvis,hrf,0
5920,tvis,blood,0
5921,tvis,urine,0
5922,tvis,tv,1949
5923,tvis,drying,0
5924,tvis,kuband,0
5925,tvis,iss,15
5926,tvis,progress,0
5927,tvis,repress,0
5928,tvis,mcc,17
5929,ims,collection,0
5930,ims,hrf,0
5931,ims,blood,0
5932,ims,urine,34
5933,ims,tv,2
5934,ims,drying,0
5935,ims,kuband,0
5936,ims,iss,5
5937,ims,progress,694
5938,ims,repress,0
5939,ims,mcc,28
5940,collection,hrf,338
5941,collection,blood,339
5942,collection,urine,780
5943,collection,tv,8
5944,collection,drying,0
5945,collection,kuband,0
5946,collection,iss,24
5947,collection,progress,1
5948,collection,repress,0
5949,collection,mcc,1
5950,hrf,blood,274
5951,hrf,urine,334
5952,hrf,tv,2
5953,hrf,drying,0
5954,hrf,kuband,0
5955,hrf,iss,2
5956,hrf,progress,0
5957,hrf,repress,0
5958,hrf,mcc,0
5959,blood,urine,1
5960,blood,tv,0
5961,blood,drying,0
5962,blood,kuband,0
5963,blood,iss,1
5964,blood,progress,0
5965,blood,repress,0
5966,blood,mcc,0
5967,urine,tv,7
5968,urine,drying,0
5969,urine,kuband,0
5970,urine,iss,0
5971,urine,progress,100
5972,urine,repress,0
5973,urine,mcc,8
5974,tv,drying,0
5975,tv,kuband,298
5976,tv,iss,445
5977,tv,progress,107
5978,tv,repress,19
5979,tv,mcc,383
5980,drying,kuband,0
5981,drying,iss,16
5982,drying,progress,3
5983,drying,repress,4
5984,drying,mcc,3
5985,kuband,iss,74
5986,kuband,progress,85
5987,kuband,repress,0
5988,kuband,mcc,40
5989,iss,progress,984
5990,iss,repress,964
5991,iss,mcc,895
5992,progress,repress,940
5993,progress,mcc,603
5994,repress,mcc,521
